temp,atemp,humidity,windspeed,hour,holiday,workingday,count
26.24,31.06,44,6.0032,12,0,0,455
27.06,31.06,44,6.0032,13,0,0,418
27.88,31.82,47,11.0014,14,0,0,500
27.88,31.82,51,11.0014,15,0,0,407
27.06,31.06,50,8.9981,16,0,0,470
25.42,30.305,61,7.0015,17,0,0,438
26.24,31.06,50,7.0015,18,0,0,414
22.96,26.515,73,6.0032,19,0,0,302
22.96,26.515,73,7.0015,20,0,0,193
22.14,25.76,83,7.0015,21,0,0,173
21.32,25.0,94,0.0,22,0,0,152
20.5,24.24,88,7.0015,23,0,0,123
20.5,24.24,94,0.0,0,1,0,53
19.68,23.485,88,0.0,1,1,0,34
19.68,23.485,88,0.0,2,1,0,19
18.86,22.725,88,0.0,3,1,0,11
18.86,22.725,94,0.0,4,1,0,6
18.86,22.725,94,0.0,5,1,0,21
18.04,21.97,94,0.0,6,1,0,44
18.86,22.725,88,0.0,7,1,0,114
21.32,25.0,83,0.0,8,1,0,254
22.14,25.76,77,0.0,9,1,0,219
22.96,26.515,73,11.0014,10,1,0,265
25.42,30.305,69,6.0032,11,1,0,322
28.7,32.575,48,6.0032,12,1,0,365
29.52,32.575,37,0.0,13,1,0,365
30.34,32.575,37,0.0,14,1,0,370
29.52,32.575,42,7.0015,15,1,0,384
28.7,31.82,45,6.0032,16,1,0,402
27.06,31.06,54,7.0015,17,1,0,459
26.24,31.06,53,0.0,18,1,0,473
23.78,27.275,78,6.0032,19,1,0,336
24.6,29.545,73,0.0,20,1,0,225
22.96,26.515,88,6.0032,21,1,0,175
22.96,26.515,88,6.0032,22,1,0,126
22.14,25.76,88,7.0015,23,1,0,75
22.14,25.76,88,0.0,0,0,1,30
21.32,25.0,94,6.0032,1,0,1,11
21.32,25.0,94,8.9981,2,0,1,5
21.32,25.0,88,7.0015,3,0,1,3
21.32,25.0,88,8.9981,4,0,1,5
21.32,25.0,88,0.0,5,0,1,20
21.32,25.0,83,6.0032,6,0,1,123
21.32,25.0,88,6.0032,7,0,1,352
22.96,26.515,83,7.0015,8,0,1,406
24.6,29.545,69,0.0,9,0,1,235
24.6,29.545,69,8.9981,10,0,1,149
24.6,29.545,73,11.0014,11,0,1,123
24.6,29.545,73,11.0014,12,0,1,181
24.6,29.545,73,12.998,13,0,1,180
24.6,29.545,73,7.0015,14,0,1,171
24.6,28.79,78,11.0014,15,0,1,175
24.6,29.545,73,11.0014,16,0,1,320
24.6,28.79,78,16.9979,17,0,1,604
24.6,28.79,78,15.0013,18,0,1,539
23.78,27.275,83,15.0013,19,0,1,318
23.78,27.275,83,15.0013,20,0,1,234
23.78,27.275,78,12.998,21,0,1,175
22.96,26.515,83,12.998,22,0,1,147
22.96,26.515,83,19.0012,23,0,1,57
22.96,26.515,83,8.9981,0,0,1,25
22.96,26.515,83,8.9981,1,0,1,10
22.96,26.515,83,19.0012,2,0,1,2
22.14,25.76,94,19.9995,3,0,1,2
22.14,25.76,94,26.0027,4,0,1,7
22.14,25.76,88,22.0028,5,0,1,22
22.14,25.76,88,16.9979,6,0,1,112
22.14,25.76,88,26.0027,7,0,1,259
22.14,25.76,88,26.0027,8,0,1,404
22.14,25.76,88,30.0026,9,0,1,197
22.14,25.76,88,26.0027,10,0,1,113
22.14,25.76,94,22.0028,11,0,1,120
22.14,25.76,88,22.0028,12,0,1,62
22.14,25.76,88,15.0013,13,0,1,101
22.14,25.76,94,19.0012,14,0,1,78
22.14,25.76,94,16.9979,15,0,1,45
22.96,26.515,88,15.0013,16,0,1,55
22.14,25.76,94,15.0013,17,0,1,251
22.14,25.76,94,8.9981,18,0,1,172
22.14,25.76,94,8.9981,19,0,1,109
22.14,25.76,94,7.0015,20,0,1,90
22.14,25.76,100,7.0015,21,0,1,83
22.14,25.76,94,6.0032,22,0,1,43
22.14,25.76,94,6.0032,23,0,1,54
22.14,25.76,94,8.9981,0,0,1,15
22.14,25.76,94,0.0,1,0,1,12
22.14,25.76,94,0.0,2,0,1,4
22.14,25.76,100,12.998,3,0,1,6
22.14,25.76,100,7.0015,4,0,1,7
22.14,25.76,100,7.0015,5,0,1,17
22.14,25.76,100,6.0032,6,0,1,52
22.14,25.76,100,8.9981,7,0,1,81
22.14,25.76,100,6.0032,8,0,1,209
22.96,26.515,100,7.0015,9,0,1,109
22.96,26.515,100,8.9981,10,0,1,69
25.42,28.79,83,0.0,11,0,1,84
25.42,28.03,88,0.0,12,0,1,105
26.24,28.79,83,11.0014,13,0,1,162
27.06,30.305,78,12.998,14,0,1,133
27.06,30.305,78,12.998,15,0,1,155
27.06,31.06,74,15.0013,16,0,1,276
25.42,28.79,83,16.9979,17,0,1,479
25.42,28.79,83,16.9979,18,0,1,268
25.42,28.79,83,11.0014,19,0,1,205
25.42,28.79,83,19.0012,20,0,1,181
25.42,28.79,83,12.998,21,0,1,123
25.42,28.79,83,12.998,22,0,1,114
23.78,27.275,88,12.998,23,0,1,47
23.78,27.275,94,6.0032,0,0,1,39
23.78,27.275,94,8.9981,1,0,1,24
22.96,26.515,94,11.0014,2,0,1,6
22.96,26.515,94,8.9981,3,0,1,7
22.96,26.515,94,12.998,4,0,1,8
22.96,26.515,94,11.0014,5,0,1,17
22.96,26.515,88,12.998,6,0,1,94
22.96,26.515,88,12.998,7,0,1,147
22.96,26.515,90,11.0014,8,0,1,209
22.96,26.515,94,15.0013,9,0,1,180
22.14,25.76,88,23.9994,10,0,1,125
21.32,25.0,88,11.0014,11,0,1,87
21.32,25.0,88,11.0014,12,0,1,75
22.96,26.515,73,23.9994,13,0,1,132
25.42,31.06,43,23.9994,14,0,1,156
25.42,31.06,43,19.0012,15,0,1,230
24.6,31.06,43,15.0013,16,0,1,344
23.78,27.275,46,27.9993,17,0,1,481
22.14,25.76,39,19.0012,18,0,1,423
22.14,25.76,39,22.0028,19,0,1,248
21.32,25.0,42,12.998,20,0,1,196
20.5,24.24,45,12.998,21,0,1,178
18.86,22.725,59,15.0013,22,0,1,143
18.86,22.725,59,11.0014,23,0,1,95
18.86,22.725,55,7.0015,0,0,0,106
18.86,22.725,55,16.9979,1,0,0,73
18.86,22.725,59,12.998,2,0,0,56
18.04,21.97,62,12.998,3,0,0,23
17.22,21.21,67,8.9981,4,0,0,6
17.22,21.21,71,11.0014,5,0,0,7
16.4,20.455,71,0.0,6,0,0,20
16.4,20.455,76,7.0015,7,0,0,57
18.86,22.725,59,19.0012,8,0,0,125
21.32,25.0,48,19.9995,9,0,0,207
22.14,25.76,45,30.0026,10,0,0,322
22.96,26.515,40,26.0027,11,0,0,374
23.78,27.275,35,36.9974,12,0,0,456
24.6,31.06,35,31.0009,13,0,0,394
24.6,31.06,33,31.0009,14,0,0,472
25.42,31.06,31,32.9975,15,0,0,377
25.42,31.06,29,26.0027,16,0,0,443
23.78,27.275,32,19.0012,17,0,0,441
22.14,25.76,39,12.998,18,0,0,372
20.5,24.24,51,8.9981,19,0,0,238
20.5,24.24,48,8.9981,20,0,0,179
20.5,24.24,42,15.0013,21,0,0,168
20.5,24.24,36,8.9981,22,0,0,166
19.68,23.485,41,11.0014,23,0,0,135
18.86,22.725,44,8.9981,0,0,0,107
18.04,21.97,47,8.9981,1,0,0,77
17.22,21.21,54,8.9981,2,0,0,65
17.22,21.21,54,8.9981,3,0,0,42
17.22,21.21,54,12.998,4,0,0,12
17.22,21.21,54,11.0014,5,0,0,7
15.58,19.695,66,11.0014,6,0,0,10
16.4,20.455,62,8.9981,7,0,0,48
18.04,21.97,62,12.998,8,0,0,99
20.5,24.24,45,15.0013,9,0,0,190
22.14,25.76,45,16.9979,10,0,0,347
22.96,26.515,35,19.0012,11,0,0,377
23.78,27.275,35,16.9979,12,0,0,444
24.6,31.06,35,19.9995,13,0,0,438
24.6,31.06,40,19.9995,14,0,0,462
25.42,31.06,35,26.0027,15,0,0,412
24.6,31.06,46,26.0027,16,0,0,466
23.78,27.275,49,31.0009,17,0,0,405
22.96,26.515,49,30.0026,18,0,0,328
22.14,25.76,52,26.0027,19,0,0,233
22.14,25.76,52,31.0009,20,0,0,178
22.14,25.76,52,26.0027,21,0,0,102
22.96,26.515,49,27.9993,22,0,0,130
22.96,26.515,52,27.9993,23,0,0,62
22.14,25.76,56,22.0028,0,0,1,37
22.96,26.515,54,26.0027,1,0,1,17
22.96,26.515,54,26.0027,2,0,1,7
22.96,26.515,49,12.998,3,0,1,2
21.32,25.0,59,11.0014,4,0,1,5
20.5,24.24,63,19.9995,5,0,1,29
20.5,24.24,55,16.9979,6,0,1,114
20.5,24.24,55,11.0014,7,0,1,309
20.5,24.24,51,16.9979,8,0,1,414
20.5,24.24,45,19.0012,9,0,1,206
21.32,25.0,45,11.0014,10,0,1,135
22.96,26.515,43,0.0,11,0,1,166
22.96,26.515,40,6.0032,12,0,1,205
22.96,26.515,46,6.0032,13,0,1,205
23.78,27.275,49,12.998,14,0,1,166
22.96,26.515,60,16.9979,15,0,1,208
23.78,27.275,56,16.9979,16,0,1,302
22.96,26.515,64,8.9981,17,0,1,620
22.96,26.515,60,0.0,18,0,1,518
22.14,25.76,68,7.0015,19,0,1,333
21.32,25.0,77,7.0015,20,0,1,229
20.5,24.24,77,7.0015,21,0,1,177
20.5,24.24,77,0.0,22,0,1,104
19.68,23.485,88,0.0,23,0,1,62
19.68,23.485,82,0.0,0,0,1,31
18.86,22.725,88,0.0,1,0,1,11
18.04,21.97,94,6.0032,2,0,1,5
18.04,21.97,94,6.0032,3,0,1,1
18.04,21.97,94,7.0015,4,0,1,4
18.86,22.725,88,0.0,5,0,1,21
18.86,22.725,82,6.0032,6,0,1,109
18.86,22.725,88,6.0032,7,0,1,341
20.5,24.24,77,6.0032,8,0,1,499
21.32,25.0,77,6.0032,9,0,1,227
22.96,26.515,68,0.0,10,0,1,102
24.6,31.06,49,7.0015,11,0,1,147
25.42,31.06,43,6.0032,12,0,1,201
26.24,31.06,38,12.998,13,0,1,219
25.42,31.06,41,11.0014,14,0,1,169
25.42,31.06,50,12.998,15,0,1,205
25.42,31.06,57,16.9979,16,0,1,304
24.6,30.305,60,8.9981,17,0,1,625
22.96,26.515,68,7.0015,18,0,1,570
22.96,26.515,60,7.0015,19,0,1,317
22.14,25.76,64,11.0014,20,0,1,227
22.14,25.76,68,8.9981,21,0,1,206
21.32,25.0,77,11.0014,22,0,1,137
21.32,25.0,77,12.998,23,0,1,70
21.32,25.0,77,12.998,0,0,1,34
21.32,25.0,77,12.998,1,0,1,16
21.32,25.0,77,12.998,2,0,1,7
20.5,24.24,94,12.998,4,0,1,3
20.5,24.24,100,7.0015,5,0,1,3
21.32,25.0,83,16.9979,6,0,1,31
21.32,25.0,77,16.9979,7,0,1,68
22.14,25.76,70,32.9975,8,0,1,210
21.32,25.0,88,32.9975,9,0,1,202
21.32,25.0,88,32.9975,10,0,1,123
21.32,25.0,94,16.9979,11,0,1,149
21.32,25.0,94,22.0028,12,0,1,130
22.14,25.76,94,19.0012,13,0,1,106
22.14,25.76,94,11.0014,14,0,1,97
22.14,25.76,100,8.9981,15,0,1,120
22.96,26.515,94,11.0014,16,0,1,201
22.96,26.515,94,11.0014,17,0,1,181
22.96,26.515,100,11.0014,18,0,1,140
24.6,27.275,88,8.9981,19,0,1,197
24.6,25.76,94,6.0032,20,0,1,145
23.78,27.275,94,8.9981,21,0,1,85
23.78,27.275,94,23.9994,22,0,1,107
23.78,27.275,94,23.9994,23,0,1,69
14.76,17.425,87,11.0014,0,0,1,21
14.76,17.425,81,8.9981,1,0,1,11
14.76,17.425,81,11.0014,2,0,1,4
14.76,17.425,81,8.9981,3,0,1,6
13.94,15.91,81,15.0013,4,0,1,8
13.12,15.91,81,12.998,5,0,1,18
13.12,15.91,81,12.998,6,0,1,93
13.94,16.665,76,12.998,7,0,1,254
14.76,16.665,71,16.9979,8,0,1,419
16.4,20.455,66,11.0014,9,0,1,222
18.04,21.97,62,8.9981,10,0,1,135
18.86,22.725,63,7.0015,11,0,1,117
20.5,24.24,48,6.0032,12,0,1,176
19.68,23.485,55,12.998,13,0,1,167
20.5,24.24,48,16.9979,14,0,1,150
20.5,24.24,45,8.9981,15,0,1,186
19.68,23.485,44,11.0014,16,0,1,298
18.04,21.97,54,11.0014,17,0,1,506
17.22,21.21,58,7.0015,18,0,1,460
17.22,21.21,58,6.0032,19,0,1,313
16.4,20.455,71,0.0,20,0,1,209
14.76,18.94,81,0.0,21,0,1,127
14.76,18.94,81,0.0,22,0,1,96
13.94,18.18,87,0.0,23,0,1,72
13.12,17.425,87,0.0,0,0,1,19
12.3,16.665,87,0.0,1,0,1,10
12.3,16.665,87,0.0,2,0,1,2
12.3,16.665,75,0.0,3,0,1,2
12.3,16.665,87,0.0,4,0,1,4
12.3,16.665,81,0.0,5,0,1,27
12.3,16.665,81,0.0,6,0,1,92
12.3,16.665,81,0.0,7,0,1,251
13.12,17.425,87,0.0,8,0,1,472
13.94,18.18,87,0.0,9,0,1,228
16.4,20.455,71,6.0032,10,0,1,133
17.22,21.21,71,8.9981,11,0,1,144
18.86,22.725,55,11.0014,12,0,1,189
19.68,23.485,48,11.0014,13,0,1,161
20.5,24.24,45,11.0014,14,0,1,172
19.68,23.485,51,11.0014,15,0,1,187
19.68,23.485,51,7.0015,16,0,1,266
18.04,21.97,62,12.998,17,0,1,553
17.22,21.21,71,11.0014,18,0,1,479
16.4,20.455,76,8.9981,19,0,1,282
16.4,20.455,66,8.9981,20,0,1,182
15.58,19.695,71,8.9981,21,0,1,168
14.76,17.425,71,8.9981,22,0,1,106
14.76,18.18,76,6.0032,23,0,1,57
14.76,18.18,76,6.0032,0,0,1,31
13.94,16.665,81,8.9981,1,0,1,15
13.94,16.665,76,8.9981,2,0,1,7
13.94,16.665,81,8.9981,3,0,1,5
13.12,16.665,81,6.0032,4,0,1,4
13.12,16.665,81,8.9981,5,0,1,28
13.94,16.665,76,12.998,6,0,1,99
13.12,16.665,81,6.0032,7,0,1,292
13.94,17.425,81,6.0032,8,0,1,402
14.76,17.425,81,12.998,9,0,1,164
16.4,20.455,76,12.998,10,0,1,110
18.04,21.97,67,12.998,11,0,1,120
20.5,24.24,51,12.998,12,0,1,179
21.32,25.0,48,16.9979,13,0,1,169
21.32,25.0,52,11.0014,14,0,1,152
21.32,25.0,52,11.0014,15,0,1,162
21.32,25.0,48,12.998,16,0,1,267
19.68,23.485,55,6.0032,17,0,1,498
18.86,22.725,63,8.9981,18,0,1,433
18.04,21.97,67,6.0032,19,0,1,252
17.22,21.21,71,7.0015,20,0,1,209
16.4,20.455,76,8.9981,21,0,1,144
16.4,20.455,82,0.0,22,0,1,137
16.4,20.455,82,6.0032,23,0,1,95
16.4,20.455,82,0.0,0,0,1,43
16.4,20.455,82,0.0,1,0,1,17
16.4,20.455,76,0.0,2,0,1,10
15.58,19.695,87,11.0014,3,0,1,8
15.58,19.695,87,6.0032,4,0,1,7
15.58,19.695,87,0.0,5,0,1,23
15.58,19.695,87,6.0032,6,0,1,66
16.4,20.455,86,15.0013,7,0,1,245
16.4,20.455,87,23.9994,8,0,1,395
17.22,21.21,71,31.0009,9,0,1,254
17.22,21.21,71,22.0028,10,0,1,134
18.04,21.97,67,30.0026,11,0,1,162
19.68,23.485,55,32.9975,12,0,1,197
18.04,21.97,51,27.9993,13,0,1,194
18.04,21.97,47,19.9995,14,0,1,201
18.86,22.725,44,26.0027,15,0,1,237
18.86,22.725,36,26.0027,16,0,1,290
17.22,21.21,38,23.9994,17,0,1,480
17.22,21.21,32,31.0009,18,0,1,374
16.4,20.455,37,23.9994,19,0,1,196
14.76,16.665,43,19.0012,20,0,1,186
13.94,15.91,46,16.9979,21,0,1,123
13.94,15.15,46,22.0028,22,0,1,115
13.12,15.15,49,22.0028,23,0,1,89
13.12,14.395,45,23.9994,0,0,0,52
13.12,15.15,45,19.9995,1,0,0,62
12.3,13.635,52,22.0028,2,0,0,31
12.3,13.635,52,19.9995,3,0,0,8
11.48,12.88,56,22.0028,4,0,0,8
10.66,11.365,60,22.0028,5,0,0,2
10.66,12.12,60,16.9979,6,0,0,23
10.66,12.12,60,19.0012,7,0,0,34
11.48,12.88,56,22.0028,8,0,0,84
12.3,13.635,56,19.9995,9,0,0,141
13.12,15.15,53,16.9979,10,0,0,227
14.76,18.18,46,7.0015,11,0,0,238
14.76,17.425,46,11.0014,12,0,0,372
16.4,20.455,37,7.0015,13,0,0,355
17.22,21.21,35,8.9981,14,0,0,386
16.4,20.455,37,12.998,15,0,0,343
16.4,20.455,40,15.0013,16,0,0,335
15.58,19.695,40,11.0014,17,0,0,334
14.76,18.18,50,6.0032,18,0,0,237
13.94,18.18,53,0.0,19,0,0,204
13.12,17.425,66,0.0,20,0,0,165
13.12,17.425,66,0.0,21,0,0,118
12.3,16.665,65,0.0,22,0,0,82
11.48,15.91,70,0.0,23,0,0,85
11.48,15.91,75,0.0,0,0,0,75
10.66,15.15,81,0.0,1,0,0,115
10.66,15.15,81,0.0,2,0,0,29
9.84,14.395,87,0.0,3,0,0,9
9.84,14.395,87,0.0,4,0,0,6
9.84,12.12,87,8.9981,5,0,0,5
10.66,14.395,81,6.0032,6,0,0,16
10.66,13.635,87,7.0015,7,0,0,28
11.48,15.15,87,6.0032,8,0,0,90
12.3,15.91,75,6.0032,9,0,0,170
14.76,18.18,66,6.0032,10,0,0,262
17.22,21.21,58,6.0032,11,0,0,320
18.04,21.97,54,0.0,12,0,0,346
18.86,22.725,51,11.0014,13,0,0,314
18.86,22.725,55,12.998,14,0,0,320
19.68,23.485,51,12.998,15,0,0,306
18.86,22.725,55,15.0013,16,0,0,347
18.04,21.97,62,11.0014,17,0,0,256
17.22,21.21,71,7.0015,18,0,0,185
15.58,19.695,76,12.998,19,0,0,151
14.76,18.18,81,7.0015,20,0,0,116
14.76,18.18,81,6.0032,21,0,0,88
14.76,18.94,87,0.0,22,0,0,45
13.94,17.425,87,6.0032,23,0,0,50
13.94,18.18,87,0.0,0,0,1,15
13.94,18.18,87,0.0,1,0,1,8
13.12,17.425,93,0.0,2,0,1,2
13.12,17.425,93,0.0,3,0,1,3
13.12,17.425,93,0.0,4,0,1,6
12.3,16.665,93,0.0,5,0,1,26
11.48,15.91,93,0.0,6,0,1,99
11.48,15.91,93,0.0,7,0,1,311
12.3,15.91,100,6.0032,8,0,1,410
13.94,16.665,100,8.9981,9,0,1,174
14.76,17.425,93,8.9981,10,0,1,123
17.22,21.21,77,7.0015,11,0,1,128
18.86,22.725,67,0.0,12,0,1,179
22.14,25.76,49,6.0032,13,0,1,189
22.96,26.515,37,11.0014,14,0,1,145
22.96,26.515,37,7.0015,15,0,1,170
21.32,25.0,45,0.0,16,0,1,295
20.5,24.24,45,11.0014,17,0,1,528
18.86,22.725,59,7.0015,18,0,1,425
18.86,22.725,59,0.0,19,0,1,300
16.4,20.455,71,0.0,20,0,1,204
15.58,19.695,82,7.0015,21,0,1,139
14.76,18.18,81,6.0032,22,0,1,108
14.76,18.18,87,6.0032,23,0,1,48
13.94,17.425,87,6.0032,0,0,1,18
13.12,16.665,93,7.0015,1,0,1,11
13.12,17.425,87,0.0,2,0,1,1
13.12,17.425,87,0.0,3,0,1,3
12.3,16.665,87,0.0,4,0,1,4
12.3,15.91,87,6.0032,5,0,1,18
12.3,16.665,87,0.0,6,0,1,99
12.3,15.91,87,7.0015,7,0,1,323
13.12,16.665,93,7.0015,8,0,1,466
14.76,18.94,87,0.0,9,0,1,191
17.22,21.21,71,6.0032,10,0,1,129
18.86,22.725,63,8.9981,11,0,1,147
21.32,25.0,52,8.9981,12,0,1,203
22.14,25.76,49,11.0014,13,0,1,196
22.96,26.515,46,7.0015,14,0,1,161
23.78,27.275,46,7.0015,15,0,1,188
22.96,26.515,46,8.9981,16,0,1,289
21.32,25.0,43,11.0014,17,0,1,499
19.68,23.485,55,8.9981,18,0,1,462
18.86,22.725,59,0.0,19,0,1,278
16.4,20.455,76,0.0,20,0,1,181
16.4,20.455,76,0.0,21,0,1,182
14.76,18.94,87,0.0,22,0,1,108
14.76,18.94,81,0.0,23,0,1,48
14.76,18.94,87,0.0,0,0,1,13
13.94,18.18,87,0.0,1,0,1,10
13.12,17.425,93,0.0,2,0,1,5
13.12,17.425,93,0.0,3,0,1,4
13.12,17.425,87,0.0,4,0,1,4
12.3,16.665,87,0.0,5,0,1,28
12.3,16.665,87,0.0,6,0,1,98
12.3,16.665,87,0.0,7,0,1,300
13.12,17.425,93,0.0,8,0,1,456
13.94,18.18,93,0.0,9,0,1,219
16.4,20.455,76,7.0015,10,0,1,105
18.86,22.725,67,11.0014,11,0,1,152
20.5,24.24,51,11.0014,12,0,1,180
20.5,24.24,51,11.0014,13,0,1,167
21.32,25.0,48,11.0014,14,0,1,179
21.32,25.0,45,15.0013,15,0,1,151
21.32,25.0,48,12.998,16,0,1,281
18.86,22.725,63,7.0015,17,0,1,485
18.04,21.97,67,7.0015,18,0,1,408
18.04,21.97,72,7.0015,19,0,1,304
18.04,21.97,77,0.0,20,0,1,219
16.4,20.455,87,0.0,21,0,1,161
16.4,20.455,87,0.0,22,0,1,114
15.58,19.695,87,0.0,23,0,1,66
16.4,20.455,87,0.0,0,0,1,24
16.4,20.455,87,0.0,1,0,1,11
15.58,19.695,94,0.0,2,0,1,5
15.58,19.695,94,6.0032,3,0,1,11
15.58,19.695,94,6.0032,4,0,1,3
14.76,17.425,100,8.9981,5,0,1,23
14.76,17.425,100,8.9981,6,0,1,114
15.58,19.695,94,11.0014,7,0,1,272
16.4,20.455,94,6.0032,8,0,1,436
17.22,21.21,94,7.0015,9,0,1,211
18.04,21.97,88,15.0013,10,0,1,117
18.86,22.725,67,26.0027,11,0,1,108
17.22,21.21,67,23.9994,12,0,1,167
14.76,16.665,81,23.9994,13,0,1,96
14.76,16.665,87,19.0012,14,0,1,64
14.76,16.665,81,19.9995,15,0,1,62
14.76,17.425,81,15.0013,16,0,1,73
14.76,17.425,81,15.0013,17,0,1,177
14.76,17.425,81,11.0014,18,0,1,273
14.76,17.425,71,15.0013,19,0,1,211
14.76,16.665,62,19.0012,20,0,1,168
14.76,16.665,57,16.9979,21,0,1,136
14.76,16.665,53,19.0012,22,0,1,89
13.94,16.665,57,11.0014,23,0,1,82
13.94,15.91,53,16.9979,0,1,0,66
13.12,15.15,57,22.0028,1,1,0,19
13.12,14.395,57,19.0012,2,1,0,11
12.3,14.395,61,12.998,3,1,0,6
12.3,14.395,61,12.998,4,1,0,8
12.3,14.395,49,16.9979,5,1,0,13
11.48,12.88,45,22.0028,6,1,0,46
11.48,13.635,45,16.9979,7,1,0,121
12.3,13.635,42,23.9994,8,1,0,258
13.12,14.395,45,30.0026,9,1,0,201
13.12,13.635,42,36.9974,10,1,0,200
13.94,14.395,42,32.9975,11,1,0,170
13.94,14.395,42,31.0009,12,1,0,239
15.58,19.695,37,36.9974,13,1,0,236
15.58,19.695,37,31.0009,14,1,0,247
14.76,16.665,37,27.9993,15,1,0,216
14.76,16.665,34,22.0028,16,1,0,238
13.94,15.15,39,22.0028,17,1,0,310
13.94,15.91,39,16.9979,18,1,0,208
13.12,15.91,39,11.0014,19,1,0,199
13.12,15.91,39,12.998,20,1,0,109
12.3,15.15,45,11.0014,21,1,0,83
13.12,15.91,39,12.998,22,1,0,91
12.3,15.91,45,6.0032,23,1,0,73
9.84,12.12,60,8.9981,0,0,0,64
9.84,12.12,60,8.9981,1,0,0,54
9.84,12.88,65,6.0032,2,0,0,46
9.84,12.12,70,8.9981,3,0,0,17
8.2,10.605,80,8.9981,4,0,0,7
9.02,12.88,75,6.0032,5,0,0,4
9.02,11.365,75,11.0014,6,0,0,7
9.02,11.365,75,12.998,7,0,0,27
10.66,12.88,70,12.998,8,0,0,101
12.3,15.15,61,11.0014,9,0,0,160
13.94,15.91,61,19.0012,10,0,0,232
15.58,19.695,54,19.0012,11,0,0,315
18.04,21.97,44,19.0012,12,0,0,366
19.68,23.485,36,19.0012,13,0,0,353
20.5,24.24,36,19.9995,14,0,0,435
21.32,25.0,29,19.0012,15,0,0,386
21.32,25.0,32,16.9979,16,0,0,361
20.5,24.24,34,16.9979,17,0,0,285
17.22,21.21,58,12.998,18,0,0,203
17.22,21.21,50,16.9979,19,0,0,171
17.22,21.21,50,19.0012,20,0,0,132
17.22,21.21,47,19.0012,21,0,0,122
17.22,21.21,47,16.9979,22,0,0,118
16.4,20.455,58,11.0014,23,0,0,101
16.4,20.455,58,12.998,0,0,0,73
14.76,17.425,66,12.998,1,0,0,71
14.76,18.18,57,7.0015,2,0,0,57
14.76,17.425,62,8.9981,3,0,0,28
14.76,17.425,62,8.9981,4,0,0,6
13.94,16.665,61,11.0014,5,0,0,5
13.94,16.665,66,8.9981,6,0,0,23
13.94,15.91,66,15.0013,7,0,0,43
13.94,17.425,66,6.0032,8,0,0,79
16.4,20.455,54,19.0012,9,0,0,135
18.04,21.97,44,22.0028,10,0,0,241
18.86,22.725,40,27.9993,11,0,0,295
21.32,25.0,29,27.9993,12,0,0,354
21.32,25.0,29,27.9993,13,0,0,339
22.14,25.76,28,32.9975,14,0,0,371
20.5,24.24,42,22.0028,15,0,0,310
22.14,25.76,28,26.0027,16,0,0,319
21.32,25.0,27,22.0028,17,0,0,231
21.32,25.0,27,22.0028,18,0,0,190
20.5,24.24,29,23.9994,19,0,0,157
20.5,24.24,31,23.9994,20,0,0,139
19.68,23.485,36,16.9979,21,0,0,95
19.68,23.485,41,26.0027,22,0,0,89
18.86,22.725,51,19.9995,23,0,0,67
18.86,22.725,59,19.0012,0,0,1,30
18.86,22.725,63,19.9995,1,0,1,11
18.86,22.725,63,23.9994,2,0,1,17
18.04,21.97,67,19.0012,3,0,1,7
18.04,21.97,67,15.0013,4,0,1,5
18.04,21.97,67,16.9979,5,0,1,19
18.04,21.97,72,15.0013,6,0,1,114
18.04,21.97,72,16.9979,7,0,1,322
18.86,22.725,67,12.998,8,0,1,452
19.68,23.485,67,22.0028,9,0,1,233
20.5,24.24,63,19.0012,10,0,1,111
22.14,25.76,60,19.0012,11,0,1,128
22.96,26.515,56,19.9995,12,0,1,202
24.6,31.06,49,26.0027,13,0,1,203
25.42,31.06,46,30.0026,14,0,1,185
26.24,31.06,44,22.0028,15,0,1,195
25.42,31.06,46,27.9993,16,0,1,315
25.42,31.06,46,16.9979,17,0,1,519
22.96,26.515,56,19.0012,18,0,1,489
24.6,31.06,53,19.9995,19,0,1,302
24.6,31.06,53,23.9994,20,0,1,240
24.6,31.06,53,23.9994,21,0,1,213
23.78,27.275,56,23.9994,22,0,1,113
22.96,26.515,64,19.9995,23,0,1,61
22.96,26.515,64,23.9994,0,0,1,22
22.96,26.515,60,19.9995,1,0,1,10
22.96,26.515,64,16.9979,2,0,1,15
22.14,25.76,68,22.0028,3,0,1,4
22.96,26.515,64,19.9995,4,0,1,7
22.14,25.76,68,19.0012,5,0,1,28
22.96,26.515,64,6.0032,6,0,1,108
22.14,25.76,68,11.0014,7,0,1,319
22.14,25.76,68,7.0015,8,0,1,480
22.96,26.515,64,6.0032,9,0,1,200
22.96,26.515,64,19.0012,10,0,1,138
22.96,26.515,64,12.998,11,0,1,134
22.14,25.76,68,0.0,12,0,1,176
22.14,25.76,60,15.0013,13,0,1,153
22.14,25.76,60,19.0012,14,0,1,147
22.14,25.76,60,8.9981,15,0,1,191
21.32,25.0,68,8.9981,16,0,1,271
20.5,24.24,72,12.998,17,0,1,451
20.5,24.24,72,19.0012,18,0,1,441
20.5,24.24,72,23.9994,19,0,1,286
19.68,23.485,82,8.9981,20,0,1,238
20.5,24.24,77,6.0032,21,0,1,168
18.86,22.725,88,7.0015,22,0,1,128
18.86,22.725,94,7.0015,23,0,1,80
18.86,22.725,94,0.0,0,0,1,31
18.86,22.725,94,6.0032,1,0,1,5
18.86,22.725,94,7.0015,2,0,1,10
